ts,symbol,exchange,kind,ltp,bid,ask,spread,volume,oi,open,high,low,prev_close
2026-08-05T15:25:18.672,INDIAVIX,NSE_INDEX,spot,12.05,,,,0,0,12.19,12.67,10.81,12.19
2026-08-05T15:25:19.227,NIFTY25AUG26FUT,NFO,future,24636.9,24636.9,24644.5,7.6,2850640,12363325,24715.0,24740.0,24565.0,24555.6
2026-08-05T15:25:19.775,SENSEX27AUG26FUT,BFO,future,78821.1,78787.1,78844.65,57.55,23680,35500,78932.0,79211.3,78612.9,78652.85
2026-08-05T15:25:20.272,NIFTY,NSE_INDEX,spot,24570.2,,,,0,0,24669.2,24677.6,24497.95,24614.9
2026-08-05T15:25:20.913,SENSEX,BSE_INDEX,spot,78501.85,,,,0,0,79055.38,79055.38,78285.74,78428.95
2026-08-05T15:25:21.425,INDIAVIX,NSE_INDEX,spot,12.07,,,,0,0,12.19,12.67,10.81,12.19
2026-08-05T15:25:21.922,NIFTY25AUG26FUT,NFO,future,24637.8,24638.0,24645.0,7.0,2850900,12363325,24715.0,24740.0,24565.0,24555.6
2026-08-05T15:25:22.522,SENSEX27AUG26FUT,BFO,future,78821.1,78806.0,78843.0,37.0,23680,35500,78932.0,79211.3,78612.9,78652.85
2026-08-05T15:25:23.019,NIFTY,NSE_INDEX,spot,24570.2,,,,0,0,24669.2,24677.6,24497.95,24614.9
2026-08-05T15:25:23.622,SENSEX,BSE_INDEX,spot,78501.85,,,,0,0,79055.38,79055.38,78285.74,78428.95
2026-08-05T15:25:24.173,INDIAVIX,NSE_INDEX,spot,12.07,,,,0,0,12.19,12.67,10.81,12.19
2026-08-05T15:25:24.728,NIFTY25AUG26FUT,NFO,future,24637.8,24637.6,24644.9,7.3,2850900,12363325,24715.0,24740.0,24565.0,24555.6
2026-08-05T15:25:25.224,SENSEX27AUG26FUT,BFO,future,78821.1,78798.05,78821.1,23.05,23680,35500,78932.0,79211.3,78612.9,78652.85
2026-08-05T15:25:25.773,NIFTY,NSE_INDEX,spot,24570.2,,,,0,0,24669.2,24677.6,24497.95,24614.9
2026-08-05T15:25:26.374,SENSEX,BSE_INDEX,spot,78501.85,,,,0,0,79055.38,79055.38,78285.74,78428.95
2026-08-05T15:25:26.928,INDIAVIX,NSE_INDEX,spot,12.07,,,,0,0,12.19,12.67,10.81,12.19
2026-08-05T15:25:27.426,NIFTY25AUG26FUT,NFO,future,24637.8,24637.8,24642.0,4.2,2850900,12363325,24715.0,24740.0,24565.0,24555.6
2026-08-05T15:25:27.975,SENSEX27AUG26FUT,BFO,future,78821.1,78805.35,78821.1,15.75,23680,35500,78932.0,79211.3,78612.9,78652.85
2026-08-05T15:25:28.584,NIFTY,NSE_INDEX,spot,24570.2,,,,0,0,24669.2,24677.6,24497.95,24614.9
2026-08-05T15:25:29.130,SENSEX,BSE_INDEX,spot,78501.85,,,,0,0,79055.38,79055.38,78285.74,78428.95
2026-08-05T15:25:29.635,INDIAVIX,NSE_INDEX,spot,12.07,,,,0,0,12.19,12.67,10.81,12.19
2026-08-05T15:25:30.175,NIFTY25AUG26FUT,NFO,future,24644.9,24640.3,24644.9,4.6,2851030,12363325,24715.0,24740.0,24565.0,24555.6
2026-08-05T15:25:30.773,SENSEX27AUG26FUT,BFO,future,78821.1,78802.7,78821.1,18.4,23680,35500,78932.0,79211.3,78612.9,78652.85
2026-08-05T15:25:31.328,NIFTY,NSE_INDEX,spot,24570.2,,,,0,0,24669.2,24677.6,24497.95,24614.9
2026-08-05T15:25:31.820,SENSEX,BSE_INDEX,spot,78501.85,,,,0,0,79055.38,79055.38,78285.74,78428.95
2026-08-05T15:25:32.432,INDIAVIX,NSE_INDEX,spot,12.07,,,,0,0,12.19,12.67,10.81,12.19
2026-08-05T15:25:32.970,NIFTY25AUG26FUT,NFO,future,24644.9,24642.0,24644.9,2.9,2851030,12363325,24715.0,24740.0,24565.0,24555.6
2026-08-05T15:25:33.525,SENSEX27AUG26FUT,BFO,future,78821.1,78785.8,78820.0,34.2,23680,35500,78932.0,79211.3,78612.9,78652.85
2026-08-05T15:25:34.070,NIFTY,NSE_INDEX,spot,24570.2,,,,0,0,24669.2,24677.6,24497.95,24614.9
2026-08-05T15:25:34.630,SENSEX,BSE_INDEX,spot,78501.85,,,,0,0,79055.38,79055.38,78285.74,78428.95
2026-08-05T15:25:35.173,INDIAVIX,NSE_INDEX,spot,12.07,,,,0,0,12.19,12.67,10.81,12.19
2026-08-05T15:25:35.761,NIFTY25AUG26FUT,NFO,future,24642.2,24642.1,24644.0,1.9,2851030,12363325,24715.0,24740.0,24565.0,24555.6
2026-08-05T15:25:36.283,SENSEX27AUG26FUT,BFO,future,78821.1,78787.95,78820.0,32.05,23680,35500,78932.0,79211.3,78612.9,78652.85
2026-08-05T15:25:36.772,NIFTY,NSE_INDEX,spot,24570.2,,,,0,0,24669.2,24677.6,24497.95,24614.9
2026-08-05T15:25:37.327,SENSEX,BSE_INDEX,spot,78501.85,,,,0,0,79055.38,79055.38,78285.74,78428.95
2026-08-05T15:25:37.916,INDIAVIX,NSE_INDEX,spot,12.07,,,,0,0,12.19,12.67,10.81,12.19
2026-08-05T15:25:38.468,NIFTY25AUG26FUT,NFO,future,24642.2,24642.0,24644.0,2.0,2851160,12363325,24715.0,24740.0,24565.0,24555.6
2026-08-05T15:25:39.027,SENSEX27AUG26FUT,BFO,future,78821.1,78809.8,78820.0,10.2,23680,35500,78932.0,79211.3,78612.9,78652.85
2026-08-05T15:25:39.571,NIFTY,NSE_INDEX,spot,24570.2,,,,0,0,24669.2,24677.6,24497.95,24614.9
2026-08-05T15:25:40.128,SENSEX,BSE_INDEX,spot,78501.85,,,,0,0,79055.38,79055.38,78285.74,78428.95
2026-08-05T15:25:40.650,INDIAVIX,NSE_INDEX,spot,12.07,,,,0,0,12.19,12.67,10.81,12.19
2026-08-05T15:25:41.180,NIFTY25AUG26FUT,NFO,future,24642.0,24637.8,24642.9,5.1,2851225,12363325,24715.0,24740.0,24565.0,24555.6
2026-08-05T15:25:41.784,SENSEX27AUG26FUT,BFO,future,78821.1,78785.0,78820.0,35.0,23680,35500,78932.0,79211.3,78612.9,78652.85
2026-08-05T15:25:42.331,NIFTY,NSE_INDEX,spot,24570.2,,,,0,0,24669.2,24677.6,24497.95,24614.9
2026-08-05T15:25:42.874,SENSEX,BSE_INDEX,spot,78501.85,,,,0,0,79055.38,79055.38,78285.74,78428.95
2026-08-05T15:25:43.435,INDIAVIX,NSE_INDEX,spot,12.07,,,,0,0,12.19,12.67,10.81,12.19
2026-08-05T15:25:43.966,NIFTY25AUG26FUT,NFO,future,24637.9,24638.1,24642.9,4.8,2851290,12363195,24715.0,24740.0,24565.0,24555.6
2026-08-05T15:25:44.544,SENSEX27AUG26FUT,BFO,future,78821.1,78810.6,78820.0,9.4,23680,35500,78932.0,79211.3,78612.9,78652.85
2026-08-05T15:25:45.101,NIFTY,NSE_INDEX,spot,24570.2,,,,0,0,24669.2,24677.6,24497.95,24614.9
2026-08-05T15:25:45.658,SENSEX,BSE_INDEX,spot,78501.85,,,,0,0,79055.38,79055.38,78285.74,78428.95
2026-08-05T15:25:46.133,INDIAVIX,NSE_INDEX,spot,12.07,,,,0,0,12.19,12.67,10.81,12.19
2026-08-05T15:25:46.671,NIFTY25AUG26FUT,NFO,future,24638.3,24638.4,24643.0,4.6,2851355,12363195,24715.0,24740.0,24565.0,24555.6
2026-08-05T15:25:47.224,SENSEX27AUG26FUT,BFO,future,78820.0,78811.05,78850.0,38.95,23700,35500,78932.0,79211.3,78612.9,78652.85
2026-08-05T15:25:47.779,NIFTY,NSE_INDEX,spot,24570.2,,,,0,0,24669.2,24677.6,24497.95,24614.9
2026-08-05T15:25:48.365,SENSEX,BSE_INDEX,spot,78501.85,,,,0,0,79055.38,79055.38,78285.74,78428.95
2026-08-05T15:25:48.900,INDIAVIX,NSE_INDEX,spot,12.07,,,,0,0,12.19,12.67,10.81,12.19
2026-08-05T15:25:49.422,NIFTY25AUG26FUT,NFO,future,24643.0,24638.0,24643.9,5.9,2851420,12363195,24715.0,24740.0,24565.0,24555.6
2026-08-05T15:25:49.969,SENSEX27AUG26FUT,BFO,future,78820.0,78804.8,78844.95,40.15,23700,35500,78932.0,79211.3,78612.9,78652.85
2026-08-05T15:25:50.520,NIFTY,NSE_INDEX,spot,24570.2,,,,0,0,24669.2,24677.6,24497.95,24614.9
2026-08-05T15:25:51.074,SENSEX,BSE_INDEX,spot,78501.85,,,,0,0,79055.38,79055.38,78285.74,78428.95
2026-08-05T15:25:51.621,INDIAVIX,NSE_INDEX,spot,12.07,,,,0,0,12.19,12.67,10.81,12.19
2026-08-05T15:25:52.172,NIFTY25AUG26FUT,NFO,future,24642.0,24637.8,24642.0,4.2,2851550,12363195,24715.0,24740.0,24565.0,24555.6
2026-08-05T15:25:52.720,SENSEX27AUG26FUT,BFO,future,78820.0,78790.75,78835.65,44.9,23700,35500,78932.0,79211.3,78612.9,78652.85
2026-08-05T15:25:53.282,NIFTY,NSE_INDEX,spot,24570.2,,,,0,0,24669.2,24677.6,24497.95,24614.9
2026-08-05T15:25:53.831,SENSEX,BSE_INDEX,spot,78501.85,,,,0,0,79055.38,79055.38,78285.74,78428.95
2026-08-05T15:25:54.419,INDIAVIX,NSE_INDEX,spot,12.05,,,,0,0,12.19,12.67,10.81,12.19
2026-08-05T15:25:54.926,NIFTY25AUG26FUT,NFO,future,24642.0,24637.8,24643.9,6.1,2851745,12363195,24715.0,24740.0,24565.0,24555.6
2026-08-05T15:25:55.473,SENSEX27AUG26FUT,BFO,future,78820.0,78778.5,78833.1,54.6,23700,35500,78932.0,79211.3,78612.9,78652.85
2026-08-05T15:25:56.025,NIFTY,NSE_INDEX,spot,24570.2,,,,0,0,24669.2,24677.6,24497.95,24614.9
2026-08-05T15:25:56.582,SENSEX,BSE_INDEX,spot,78501.85,,,,0,0,79055.38,79055.38,78285.74,78428.95
2026-08-05T15:25:57.145,INDIAVIX,NSE_INDEX,spot,12.05,,,,0,0,12.19,12.67,10.81,12.19
2026-08-05T15:25:57.673,NIFTY25AUG26FUT,NFO,future,24642.0,24637.8,24643.9,6.1,2851810,12363195,24715.0,24740.0,24565.0,24555.6
2026-08-05T15:25:58.249,SENSEX27AUG26FUT,BFO,future,78779.1,78778.65,78815.0,36.35,23720,35500,78932.0,79211.3,78612.9,78652.85
2026-08-05T15:25:58.774,NIFTY,NSE_INDEX,spot,24570.2,,,,0,0,24669.2,24677.6,24497.95,24614.9
2026-08-05T15:25:59.328,SENSEX,BSE_INDEX,spot,78501.85,,,,0,0,79055.38,79055.38,78285.74,78428.95
2026-08-05T15:25:59.876,INDIAVIX,NSE_INDEX,spot,12.07,,,,0,0,12.19,12.67,10.81,12.19
2026-08-05T15:26:00.432,NIFTY25AUG26FUT,NFO,future,24640.8,24635.0,24640.7,5.7,2852070,12363195,24715.0,24740.0,24565.0,24555.6
2026-08-05T15:26:01.019,SENSEX27AUG26FUT,BFO,future,78779.1,78774.85,78813.75,38.9,23720,35500,78932.0,79211.3,78612.9,78652.85
2026-08-05T15:26:02.094,NIFTY,NSE_INDEX,spot,24570.2,,,,0,0,24669.2,24677.6,24497.95,24614.9
2026-08-05T15:26:03.189,SENSEX,BSE_INDEX,spot,78501.85,,,,0,0,79055.38,79055.38,78285.74,78428.95
2026-08-05T15:26:04.347,INDIAVIX,NSE_INDEX,spot,12.1,,,,0,0,12.19,12.67,10.81,12.19
2026-08-05T15:26:05.432,NIFTY25AUG26FUT,NFO,future,24635.0,24635.0,24641.0,6.0,2852200,12363195,24715.0,24740.0,24565.0,24555.6
2026-08-05T15:26:05.930,SENSEX27AUG26FUT,BFO,future,78779.1,78765.85,78810.5,44.65,23720,35500,78932.0,79211.3,78612.9,78652.85
2026-08-05T15:26:06.528,NIFTY,NSE_INDEX,spot,24570.2,,,,0,0,24669.2,24677.6,24497.95,24614.9
2026-08-05T15:26:07.022,SENSEX,BSE_INDEX,spot,78501.85,,,,0,0,79055.38,79055.38,78285.74,78428.95
2026-08-05T15:26:07.574,INDIAVIX,NSE_INDEX,spot,12.1,,,,0,0,12.19,12.67,10.81,12.19
2026-08-05T15:26:08.129,NIFTY25AUG26FUT,NFO,future,24635.0,24634.0,24635.0,1.0,2853110,12363195,24715.0,24740.0,24565.0,24555.6
2026-08-05T15:26:08.753,SENSEX27AUG26FUT,BFO,future,78779.1,78766.2,78813.4,47.2,23720,35960,78932.0,79211.3,78612.9,78652.85
2026-08-05T15:26:09.230,NIFTY,NSE_INDEX,spot,24570.2,,,,0,0,24669.2,24677.6,24497.95,24614.9
2026-08-05T15:26:09.779,SENSEX,BSE_INDEX,spot,78501.85,,,,0,0,79055.38,79055.38,78285.74,78428.95
2026-08-05T15:26:10.359,INDIAVIX,NSE_INDEX,spot,12.1,,,,0,0,12.19,12.67,10.81,12.19
2026-08-05T15:26:10.876,NIFTY25AUG26FUT,NFO,future,24629.6,24629.6,24635.0,5.4,2854735,12363195,24715.0,24740.0,24565.0,24555.6
2026-08-05T15:26:11.445,SENSEX27AUG26FUT,BFO,future,78779.1,78770.05,78822.45,52.4,23720,35960,78932.0,79211.3,78612.9,78652.85
2026-08-05T15:26:12.007,NIFTY,NSE_INDEX,spot,24570.2,,,,0,0,24669.2,24677.6,24497.95,24614.9
2026-08-05T15:26:12.524,SENSEX,BSE_INDEX,spot,78501.85,,,,0,0,79055.38,79055.38,78285.74,78428.95
2026-08-05T15:26:13.128,INDIAVIX,NSE_INDEX,spot,12.07,,,,0,0,12.19,12.67,10.81,12.19
2026-08-05T15:26:13.622,NIFTY25AUG26FUT,NFO,future,24635.0,24633.7,24635.0,1.3,2857400,12363195,24715.0,24740.0,24565.0,24555.6
2026-08-05T15:26:14.178,SENSEX27AUG26FUT,BFO,future,78779.1,78773.85,78828.3,54.45,23720,35960,78932.0,79211.3,78612.9,78652.85
2026-08-05T15:26:14.745,NIFTY,NSE_INDEX,spot,24570.2,,,,0,0,24669.2,24677.6,24497.95,24614.9
2026-08-05T15:26:15.273,SENSEX,BSE_INDEX,spot,78501.85,,,,0,0,79055.38,79055.38,78285.74,78428.95
2026-08-05T15:26:15.826,INDIAVIX,NSE_INDEX,spot,12.07,,,,0,0,12.19,12.67,10.81,12.19
2026-08-05T15:26:16.413,NIFTY25AUG26FUT,NFO,future,24640.0,24633.3,24641.9,8.6,2858050,12363195,24715.0,24740.0,24565.0,24555.6
2026-08-05T15:26:16.927,SENSEX27AUG26FUT,BFO,future,78779.1,78773.0,78824.15,51.15,23720,35960,78932.0,79211.3,78612.9,78652.85
2026-08-05T15:26:17.511,NIFTY,NSE_INDEX,spot,24570.2,,,,0,0,24669.2,24677.6,24497.95,24614.9
2026-08-05T15:26:18.086,SENSEX,BSE_INDEX,spot,78501.85,,,,0,0,79055.38,79055.38,78285.74,78428.95
2026-08-05T15:26:18.617,INDIAVIX,NSE_INDEX,spot,12.06,,,,0,0,12.19,12.67,10.81,12.19
2026-08-05T15:26:19.131,NIFTY25AUG26FUT,NFO,future,24640.0,24633.3,24641.9,8.6,2858050,12363195,24715.0,24740.0,24565.0,24555.6
2026-08-05T15:26:19.676,SENSEX27AUG26FUT,BFO,future,78779.1,78774.6,78828.2,53.6,23720,35960,78932.0,79211.3,78612.9,78652.85
2026-08-05T15:26:20.229,NIFTY,NSE_INDEX,spot,24570.2,,,,0,0,24669.2,24677.6,24497.95,24614.9
2026-08-05T15:26:20.814,SENSEX,BSE_INDEX,spot,78501.85,,,,0,0,79055.38,79055.38,78285.74,78428.95
2026-08-05T15:26:21.330,INDIAVIX,NSE_INDEX,spot,12.05,,,,0,0,12.19,12.67,10.81,12.19
2026-08-05T15:26:21.869,NIFTY25AUG26FUT,NFO,future,24640.0,24634.3,24641.9,7.6,2858115,12363195,24715.0,24740.0,24565.0,24555.6
2026-08-05T15:26:22.421,SENSEX27AUG26FUT,BFO,future,78779.1,78781.0,78828.65,47.65,23720,35960,78932.0,79211.3,78612.9,78652.85
2026-08-05T15:26:22.969,NIFTY,NSE_INDEX,spot,24570.2,,,,0,0,24669.2,24677.6,24497.95,24614.9
2026-08-05T15:26:23.588,SENSEX,BSE_INDEX,spot,78501.85,,,,0,0,79055.38,79055.38,78285.74,78428.95
2026-08-05T15:26:24.077,INDIAVIX,NSE_INDEX,spot,12.04,,,,0,0,12.19,12.67,10.81,12.19
2026-08-05T15:26:24.657,NIFTY25AUG26FUT,NFO,future,24640.0,24634.3,24642.0,7.7,2858180,12363195,24715.0,24740.0,24565.0,24555.6
2026-08-05T15:26:25.174,SENSEX27AUG26FUT,BFO,future,78779.1,78784.35,78827.95,43.6,23720,35960,78932.0,79211.3,78612.9,78652.85
2026-08-05T15:26:25.722,NIFTY,NSE_INDEX,spot,24570.2,,,,0,0,24669.2,24677.6,24497.95,24614.9
2026-08-05T15:26:26.273,SENSEX,BSE_INDEX,spot,78501.85,,,,0,0,79055.38,79055.38,78285.74,78428.95
2026-08-05T15:26:26.845,INDIAVIX,NSE_INDEX,spot,12.05,,,,0,0,12.19,12.67,10.81,12.19
2026-08-05T15:26:27.383,NIFTY25AUG26FUT,NFO,future,24641.9,24634.3,24641.9,7.6,2858180,12363195,24715.0,24740.0,24565.0,24555.6
2026-08-05T15:26:27.925,SENSEX27AUG26FUT,BFO,future,78779.1,78780.55,78825.85,45.3,23720,35960,78932.0,79211.3,78612.9,78652.85
2026-08-05T15:26:28.479,NIFTY,NSE_INDEX,spot,24570.2,,,,0,0,24669.2,24677.6,24497.95,24614.9
2026-08-05T15:26:29.023,SENSEX,BSE_INDEX,spot,78501.85,,,,0,0,79055.38,79055.38,78285.74,78428.95
2026-08-05T15:26:29.572,INDIAVIX,NSE_INDEX,spot,12.07,,,,0,0,12.19,12.67,10.81,12.19
2026-08-05T15:26:30.121,NIFTY25AUG26FUT,NFO,future,24643.0,24634.5,24642.0,7.5,2858375,12363195,24715.0,24740.0,24565.0,24555.6
2026-08-05T15:26:30.677,SENSEX27AUG26FUT,BFO,future,78779.1,78778.55,78825.0,46.45,23720,35960,78932.0,79211.3,78612.9,78652.85
2026-08-05T15:26:31.226,NIFTY,NSE_INDEX,spot,24570.2,,,,0,0,24669.2,24677.6,24497.95,24614.9
2026-08-05T15:26:31.770,SENSEX,BSE_INDEX,spot,78501.85,,,,0,0,79055.38,79055.38,78285.74,78428.95
2026-08-05T15:26:32.326,INDIAVIX,NSE_INDEX,spot,12.07,,,,0,0,12.19,12.67,10.81,12.19
2026-08-05T15:26:32.873,NIFTY25AUG26FUT,NFO,future,24634.7,24634.4,24635.0,0.6,2858700,12363195,24715.0,24740.0,24565.0,24555.6
2026-08-05T15:26:33.424,SENSEX27AUG26FUT,BFO,future,78779.1,78787.0,78824.3,37.3,23720,35960,78932.0,79211.3,78612.9,78652.85
2026-08-05T15:26:33.973,NIFTY,NSE_INDEX,spot,24570.2,,,,0,0,24669.2,24677.6,24497.95,24614.9
2026-08-05T15:26:34.520,SENSEX,BSE_INDEX,spot,78501.85,,,,0,0,79055.38,79055.38,78285.74,78428.95
2026-08-05T15:26:35.075,INDIAVIX,NSE_INDEX,spot,12.04,,,,0,0,12.19,12.67,10.81,12.19
2026-08-05T15:26:35.622,NIFTY25AUG26FUT,NFO,future,24635.0,24634.4,24635.0,0.6,2858700,12363195,24715.0,24740.0,24565.0,24555.6
2026-08-05T15:26:36.170,SENSEX27AUG26FUT,BFO,future,78779.1,78787.3,78824.85,37.55,23720,35960,78932.0,79211.3,78612.9,78652.85
2026-08-05T15:26:36.721,NIFTY,NSE_INDEX,spot,24570.2,,,,0,0,24669.2,24677.6,24497.95,24614.9
2026-08-05T15:26:37.276,SENSEX,BSE_INDEX,spot,78501.85,,,,0,0,79055.38,79055.38,78285.74,78428.95
2026-08-05T15:26:37.834,INDIAVIX,NSE_INDEX,spot,12.05,,,,0,0,12.19,12.67,10.81,12.19
2026-08-05T15:26:38.376,NIFTY25AUG26FUT,NFO,future,24635.0,24634.4,24640.0,5.6,2858830,12363195,24715.0,24740.0,24565.0,24555.6
2026-08-05T15:26:38.945,SENSEX27AUG26FUT,BFO,future,78787.3,78776.95,78821.65,44.7,23740,35960,78932.0,79211.3,78612.9,78652.85
2026-08-05T15:26:39.487,NIFTY,NSE_INDEX,spot,24570.2,,,,0,0,24669.2,24677.6,24497.95,24614.9
2026-08-05T15:26:40.022,SENSEX,BSE_INDEX,spot,78501.85,,,,0,0,79055.38,79055.38,78285.74,78428.95
2026-08-05T15:26:40.574,INDIAVIX,NSE_INDEX,spot,12.07,,,,0,0,12.19,12.67,10.81,12.19
2026-08-05T15:26:41.131,NIFTY25AUG26FUT,NFO,future,24640.0,24635.0,24640.0,5.0,2858895,12363195,24715.0,24740.0,24565.0,24555.6
2026-08-05T15:26:41.700,SENSEX27AUG26FUT,BFO,future,78821.6,78785.35,78822.3,36.95,23760,35960,78932.0,79211.3,78612.9,78652.85
2026-08-05T15:26:42.231,NIFTY,NSE_INDEX,spot,24570.2,,,,0,0,24669.2,24677.6,24497.95,24614.9
2026-08-05T15:26:42.772,SENSEX,BSE_INDEX,spot,78501.85,,,,0,0,79055.38,79055.38,78285.74,78428.95
2026-08-05T15:26:43.328,INDIAVIX,NSE_INDEX,spot,12.06,,,,0,0,12.19,12.67,10.81,12.19
2026-08-05T15:26:43.881,NIFTY25AUG26FUT,NFO,future,24635.0,24635.0,24642.0,7.0,2859025,12362675,24715.0,24740.0,24565.0,24555.6
2026-08-05T15:26:44.429,SENSEX27AUG26FUT,BFO,future,78821.6,78789.0,78825.0,36.0,23760,35960,78932.0,79211.3,78612.9,78652.85
2026-08-05T15:26:44.985,NIFTY,NSE_INDEX,spot,24570.2,,,,0,0,24669.2,24677.6,24497.95,24614.9
2026-08-05T15:26:45.531,SENSEX,BSE_INDEX,spot,78501.85,,,,0,0,79055.38,79055.38,78285.74,78428.95
2026-08-05T15:26:46.070,INDIAVIX,NSE_INDEX,spot,12.06,,,,0,0,12.19,12.67,10.81,12.19
2026-08-05T15:26:46.627,NIFTY25AUG26FUT,NFO,future,24635.0,24635.1,24642.0,6.9,2859480,12362675,24715.0,24740.0,24565.0,24555.6
2026-08-05T15:26:47.174,SENSEX27AUG26FUT,BFO,future,78821.6,78789.5,78825.0,35.5,23760,35960,78932.0,79211.3,78612.9,78652.85
2026-08-05T15:26:47.729,NIFTY,NSE_INDEX,spot,24570.2,,,,0,0,24669.2,24677.6,24497.95,24614.9
2026-08-05T15:26:48.270,SENSEX,BSE_INDEX,spot,78501.85,,,,0,0,79055.38,79055.38,78285.74,78428.95
2026-08-05T15:26:48.822,INDIAVIX,NSE_INDEX,spot,12.03,,,,0,0,12.19,12.67,10.81,12.19
2026-08-05T15:26:49.374,NIFTY25AUG26FUT,NFO,future,24635.0,24636.3,24639.9,3.6,2859480,12362675,24715.0,24740.0,24565.0,24555.6
2026-08-05T15:26:49.923,SENSEX27AUG26FUT,BFO,future,78821.6,78796.5,78825.0,28.5,23760,35960,78932.0,79211.3,78612.9,78652.85
2026-08-05T15:26:50.475,NIFTY,NSE_INDEX,spot,24570.2,,,,0,0,24669.2,24677.6,24497.95,24614.9
2026-08-05T15:26:51.027,SENSEX,BSE_INDEX,spot,78501.85,,,,0,0,79055.38,79055.38,78285.74,78428.95
2026-08-05T15:26:51.577,INDIAVIX,NSE_INDEX,spot,12.04,,,,0,0,12.19,12.67,10.81,12.19
2026-08-05T15:26:52.144,NIFTY25AUG26FUT,NFO,future,24635.0,24637.8,24639.9,2.1,2859480,12362675,24715.0,24740.0,24565.0,24555.6
2026-08-05T15:26:52.675,SENSEX27AUG26FUT,BFO,future,78821.6,78802.4,78825.0,22.6,23760,35960,78932.0,79211.3,78612.9,78652.85
2026-08-05T15:26:53.222,NIFTY,NSE_INDEX,spot,24570.2,,,,0,0,24669.2,24677.6,24497.95,24614.9
2026-08-05T15:26:53.774,SENSEX,BSE_INDEX,spot,78501.85,,,,0,0,79055.38,79055.38,78285.74,78428.95
2026-08-05T15:26:54.341,INDIAVIX,NSE_INDEX,spot,12.04,,,,0,0,12.19,12.67,10.81,12.19
2026-08-05T15:26:54.890,NIFTY25AUG26FUT,NFO,future,24640.0,24640.9,24642.0,1.1,2859870,12362675,24715.0,24740.0,24565.0,24555.6
2026-08-05T15:26:55.429,SENSEX27AUG26FUT,BFO,future,78821.6,78809.5,78825.0,15.5,23760,35960,78932.0,79211.3,78612.9,78652.85
2026-08-05T15:26:55.973,NIFTY,NSE_INDEX,spot,24570.2,,,,0,0,24669.2,24677.6,24497.95,24614.9
2026-08-05T15:26:56.523,SENSEX,BSE_INDEX,spot,78501.85,,,,0,0,79055.38,79055.38,78285.74,78428.95
2026-08-05T15:26:57.073,INDIAVIX,NSE_INDEX,spot,12.03,,,,0,0,12.19,12.67,10.81,12.19
2026-08-05T15:26:57.619,NIFTY25AUG26FUT,NFO,future,24641.4,24641.1,24643.0,1.9,2860130,12362675,24715.0,24740.0,24565.0,24555.6
2026-08-05T15:26:58.174,SENSEX27AUG26FUT,BFO,future,78821.6,78814.85,78825.0,10.15,23760,35960,78932.0,79211.3,78612.9,78652.85
2026-08-05T15:26:58.731,NIFTY,NSE_INDEX,spot,24570.2,,,,0,0,24669.2,24677.6,24497.95,24614.9
2026-08-05T15:26:59.286,SENSEX,BSE_INDEX,spot,78501.85,,,,0,0,79055.38,79055.38,78285.74,78428.95
2026-08-05T15:26:59.835,INDIAVIX,NSE_INDEX,spot,12.03,,,,0,0,12.19,12.67,10.81,12.19
2026-08-05T15:27:00.384,NIFTY25AUG26FUT,NFO,future,24643.2,24642.4,24643.0,0.6,2860130,12362675,24715.0,24740.0,24565.0,24555.6
2026-08-05T15:27:00.961,SENSEX27AUG26FUT,BFO,future,78821.6,78816.25,78825.0,8.75,23760,35960,78932.0,79211.3,78612.9,78652.85
2026-08-05T15:27:01.472,NIFTY,NSE_INDEX,spot,24570.2,,,,0,0,24669.2,24677.6,24497.95,24614.9
2026-08-05T15:27:02.021,SENSEX,BSE_INDEX,spot,78501.85,,,,0,0,79055.38,79055.38,78285.74,78428.95
2026-08-05T15:27:02.599,INDIAVIX,NSE_INDEX,spot,12.03,,,,0,0,12.19,12.67,10.81,12.19
2026-08-05T15:27:03.121,NIFTY25AUG26FUT,NFO,future,24644.0,24643.8,24644.0,0.2,2861170,12362675,24715.0,24740.0,24565.0,24555.6
2026-08-05T15:27:03.675,SENSEX27AUG26FUT,BFO,future,78825.0,78806.9,78861.9,55.0,23780,35960,78932.0,79211.3,78612.9,78652.85
2026-08-05T15:27:04.222,NIFTY,NSE_INDEX,spot,24570.2,,,,0,0,24669.2,24677.6,24497.95,24614.9
2026-08-05T15:27:04.794,SENSEX,BSE_INDEX,spot,78501.85,,,,0,0,79055.38,79055.38,78285.74,78428.95
2026-08-05T15:27:05.327,INDIAVIX,NSE_INDEX,spot,12.03,,,,0,0,12.19,12.67,10.81,12.19
2026-08-05T15:27:05.885,NIFTY25AUG26FUT,NFO,future,24645.0,24644.8,24645.0,0.2,2862795,12362675,24715.0,24740.0,24565.0,24555.6
2026-08-05T15:27:06.435,SENSEX27AUG26FUT,BFO,future,78825.0,78820.0,78876.1,56.1,23780,35960,78932.0,79211.3,78612.9,78652.85
2026-08-05T15:27:06.972,NIFTY,NSE_INDEX,spot,24570.2,,,,0,0,24669.2,24677.6,24497.95,24614.9
2026-08-05T15:27:07.533,SENSEX,BSE_INDEX,spot,78501.85,,,,0,0,79055.38,79055.38,78285.74,78428.95
2026-08-05T15:27:08.069,INDIAVIX,NSE_INDEX,spot,12.03,,,,0,0,12.19,12.67,10.81,12.19
2026-08-05T15:27:08.623,NIFTY25AUG26FUT,NFO,future,24646.1,24646.3,24648.0,1.7,2863640,12362675,24715.0,24740.0,24565.0,24555.6
